baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	baseMeanHIFA1-null	baseMean_WT	symbol	entrez	log10.pvalue	significant	direction
ENSG00000002919	173.904968534498	-0.109145133125713	0.113705366835589	-0.959894296665251	0.337108416924922	0.475252226261746	166.747428832089	181.062508236907	SNX11	29916	0.323075840057623	No	No
ENSG00000002933	3.25845991741027	0.128574433735817	0.470866463354523	0.273059229616468	0.784807686197339	0.854066254537288	3.49296125155683	3.02395858326372	TMEM176A	55365	0.0685084374329625	No	No
ENSG00000003056	6727.17282148237	-0.0981737988526652	0.120150446343766	-0.81709058800978	0.413876661247548	0.549813534382978	6441.28170311572	7013.06393984903	M6PR	4074	0.259784573631335	No	No
ENSG00000003096	90.7076500983581	0.381154430130274	0.153077055419648	2.48995141097647	0.0127760560351395	0.0453451860385939	103.489310427528	77.9259897691886	KLHL13	90293	1.34346881197426	No	No
ENSG00000003137	356.587652445088	0.104075774130992	0.134750325348879	0.772360095320969	0.439901181502647	0.575119217449844	371.960989578862	341.214315311315	CYP26B1	56603	0.240242120329624	No	No
ENSG00000003147	74.7743065999828	-1.06418814116813	0.260436104910031	-4.08617745813606	4.38538413995163e-05	0.00075930717528843	45.7352849329706	103.813328266995	ICA1	3382	3.11958249611386	Yes	Down-Regulated
ENSG00000003249	77.0033509920878	-0.660527678488784	0.111628894644079	-5.91717476550165	3.27518634175827e-09	4.6160476300741e-07	59.5501051445009	94.4565968396746	DBNDD1	79007	6.3357297186193	No	No
ENSG00000003393	429.86407429875	0.754774824398747	0.25243876694172	2.98993230533804	0.00279039280108571	0.0155568813839011	523.731974692551	335.996173904949	ALS2	57679	1.80807745962839	No	No
ENSG00000003400	1.3478252632439	-0.106354807226172	1.271878998901	-0.0836202243437229	0.933358386550742	0.957278184692312	0.746946819827817	1.94870370665997	CASP10	843	0.0189618380634311	No	No
ENSG00000003402	89.0454921280252	0.651854482068156	0.300102008906261	2.17210969178073	0.0298473901256877	0.0834992291447882	108.678401647683	69.4125826083676	CFLAR	8837	1.07831753385424	No	No
ENSG00000003436	0.0420753964391991	-0.359615588298409	3.00317535630921	-0.119745118293846	0.904685058244736	NA	0	0.0841507928783982	TFPI	7035	NA	No	No
ENSG00000003509	453.128461275698	0.593706216573037	0.190845079654477	3.11093279244053	0.00186497380056064	0.0119044115693395	541.192757355566	365.06416519583	NDUFAF7	55471	1.92429206674416	No	No
ENSG00000003756	945.939037067171	0.123061334582915	0.10308974850451	1.19373008827867	0.232583566823345	0.364428325826373	986.012991944053	905.865082190288	RBM5	10181	0.438387874092044	No	No
ENSG00000003987	12.0488409446141	-1.0569540878696	0.449621741290481	-2.35076285420716	0.018734969890277	0.0597150922053875	8.76317619137659	15.3345056978516	MTMR7	9108	1.22391589277059	Yes	Down-Regulated
ENSG00000003989	28.2758324099735	-1.0119881265729	0.302665613412825	-3.34358474080299	0.000827034311011505	0.00660783536246948	18.7800762916049	37.7715885283422	SLC7A2	6542	2.1799407862176	Yes	Down-Regulated
ENSG00000004059	120.140701877352	-0.699918150776249	0.243899883940327	-2.86969448065622	0.00410868578350799	0.0202224001478943	86.0478595556863	154.233544199019	ARF5	381	1.6941673003214	No	No
ENSG00000004139	24.4373531138747	0.0199715875916553	0.257782498602291	0.0774745675130863	0.938246022635219	0.959982007731798	22.7763411884188	26.0983650393306	SARM1	23098	0.0177369065604545	No	No
ENSG00000004142	51.4271311296457	0.62372398014882	0.182008242736992	3.42689963250798	0.000610514680411788	0.00517725265085664	62.3438140158622	40.5104482434292	POLDIP2	26073	2.2859006408525	No	No
ENSG00000004399	985.335835660115	0.153147363797184	0.159553722307484	0.959848266667485	0.337131586164483	0.475252226261746	1055.2271297226	915.444541597633	PLXND1	23129	0.323075840057623	No	No
ENSG00000004455	0.393515578981196	-1.38553433260532	2.99572828068416	-0.462503339017413	0.643720408409375	NA	0	0.787031157962392	AK2	204	NA	No	No
ENSG00000004468	0.431266920443164	-1.15486682025099	2.99554342422676	-0.385528318805493	0.699846029524415	NA	0.0755026829239364	0.787031157962392	CD38	952	NA	No	No
ENSG00000004478	7089.78834322944	-0.173784449781391	0.122966632972851	-1.41326509135011	0.157577794073353	0.274185361687635	6587.08658684015	7592.49009961874	FKBP4	2288	0.561955735206555	No	No
ENSG00000004487	34.6920164340836	0.146510156200096	0.223402276048678	0.655813176084975	0.511944337615571	0.638808631638234	36.790401333908	32.5936315342592	KDM1A	23028	0.194629224268795	No	No
ENSG00000004534	439.568516977882	-0.127952157698156	0.190099542145688	-0.673079778383139	0.500896537965014	0.629706164131559	400.789436972323	478.34759698344	RBM6	10180	0.200862055411262	No	No
ENSG00000004660	8.32789847471766	0.830428751949759	0.421681033479974	1.96932915169683	0.0489153056802195	0.118105139301218	10.6940379692673	5.961758980168	CAMKK1	84254	0.927731203812418	No	No
ENSG00000004700	771.581111810125	0.400622697682615	0.104639690953924	3.82859213392574	0.000128878384516034	0.00170235421871508	876.262378044668	666.899845575581	RECQL	5965	2.76895006867708	No	No
ENSG00000004766	32.3718174218033	-0.390733827524455	0.267755549769325	-1.45929310470344	0.144484452414747	0.257800211714578	27.9005980053518	36.8430368382547	VPS50	55610	0.588716730324605	No	No
ENSG00000004776	0.401547561893349	-0.323781309694147	1.3784725387927	-0.234884120345062	0.814298674945333	NA	0.298823964506707	0.504271159279991	HSPB6	126393	NA	No	No
ENSG00000004777	5.53463743611545	0.31479386592606	0.383225583534796	0.821432282840995	0.411400081373563	0.547989107539835	6.26054908576059	4.80872578647031	ARHGAP33	115703	0.26122807396519	No	No
ENSG00000004779	304.134346065437	-0.0291788546421125	0.151172617604707	-0.193016798309405	0.84694581231463	0.899808101821378	302.900856716522	305.367835414352	NDUFAB1	4706	0.0458501007898371	No	No
ENSG00000004799	12.9865244622907	0.635700925013504	0.435950707203745	1.45819450343592	0.144786938426962	0.258274536158663	15.4911012584321	10.4819476661493	PDK4	5166	0.587918409741969	No	No
ENSG00000004809	0.113021814759956	-0.119171294240945	3.00317535630921	-0.0396817635009505	0.968346840842593	NA	0.0686373979274338	0.157406231592478	SLC22A16	85413	NA	No	No
ENSG00000004838	3.0905127130645	0.0128982416328309	0.690566809025327	0.0186777607383644	0.985098169520509	0.989952750060138	2.75355442855185	3.42747099757714	ZMYND10	51364	0.00438553356190305	No	No
ENSG00000004846	1.63438795100451	1.06045845314155	1.05987496260685	1.00055052770873	0.317044158022484	0.455728746881069	1.70598144827838	1.56279445373064	ABCB5	340273	0.341293575722897	No	No
ENSG00000004848	1.24894090212599	-0.487888204411325	0.86548249389304	-0.563718166287509	0.572945952124098	0.690356522974869	1.00023550484694	1.49764629940503	ARX	170302	0.160926567273522	No	No
ENSG00000004864	0	NA	NA	NA	NA	NA	0	0	SLC25A13	10165	NA	No	No
ENSG00000004866	280.342271775322	0.595014717096127	0.24273921960446	2.45125084469537	0.0142360705493531	0.0489373605664835	337.853280309266	222.831263241378	ST7	7982	1.31035945799861	No	No
ENSG00000004897	832.887934209989	0.315525177230586	0.123600338468012	2.55278570545537	0.0106865223528517	0.0398138636111795	914.308344836177	751.4675235838	CDC27	996	1.39996567562873	No	No
ENSG00000004939	0.308340001518406	-1.4358210193665	2.9988139781258	-0.478796294081522	0.632083553355115	NA	0	0.616680003036811	SLC4A1	6521	NA	No	No
ENSG00000004948	92.7334006660055	-0.972287700892254	0.365242474442613	-2.66203349535411	0.00776701490485594	0.0319149586207113	69.0626506101723	116.404150721839	CALCR	799	1.49600571431763	No	No
ENSG00000004961	544.261302988337	0.0479163576149914	0.0850912889378945	0.563117073593328	0.573355166058276	0.690790537735112	553.688040773348	534.834565203326	HCCS	3052	0.160653619914035	No	No
ENSG00000004975	143.981666218238	-0.0601174852685566	0.0980015374270675	-0.61343410365675	0.539589341961228	0.662511733217314	141.746675115139	146.216657321337	DVL2	1856	0.17880642587959	No	No
ENSG00000005001	55.7379667310485	-1.28203316271837	0.347813032365595	-3.68598368496669	0.000227820946376493	0.00259153221810355	27.6989689035368	83.7769645585603	PRSS22	64063	2.58644338761256	Yes	Down-Regulated
ENSG00000005007	0	NA	NA	NA	NA	NA	0	0	UPF1	5976	NA	No	No
ENSG00000005020	1.34183872528861	-0.663960318441857	0.999218234978662	-0.664479785495544	0.506383282626883	0.633762600243554	1.28603866804004	1.39763878253719	SKAP2	8935	0.1980733930837	No	No
ENSG00000005022	3045.81339644099	0.11018470885975	0.0849070916260904	1.29770914006778	0.194387301680563	0.319088589551113	3157.08446685244	2934.54232602953	SLC25A5	292	0.496088725682985	No	No
ENSG00000005059	234.53780945887	0.249757868239742	0.368376139673122	0.677996866087375	0.497773680263806	0.626898601522481	257.332286939911	211.743331977829	MCUB	55013	0.202802698978631	No	No
ENSG00000005073	2.52061993599999	1.4414593001293	0.602830370118691	2.39115242293697	0.0167955784842698	0.0551402010615651	3.68503951854199	1.35620035345799	HOXA11	3207	1.25853165462907	Yes	Up-Regulated
ENSG00000005100	59.4262103004878	-0.00205191305422138	0.142660775841771	-0.0143831620297454	0.988524292755796	0.992114319027287	59.9353556801065	58.9170649208691	DHX33	56919	0.00343828221860506	No	No
ENSG00000005102	6.94199450600361	-0.976002537891614	0.487406169799969	-2.00244190239152	0.0452372256541258	0.111793509471591	4.51214153719541	9.3718474748118	MEOX1	4222	0.951583410067648	No	No
ENSG00000005108	0	NA	NA	NA	NA	NA	0	0	THSD7A	221981	NA	No	No
ENSG00000005156	231.006263851679	0.0111101354795426	0.137048184913351	0.0810673668284406	0.935388377741097	0.958441570038751	230.270183866385	231.742343836973	LIG3	3980	0.0184343580944547	No	No
ENSG00000005175	1014.90781771206	0.503265639451145	0.173654568009277	2.89808465864404	0.00375449229468446	0.0190245274988141	1186.96314738433	842.852488039791	RPAP3	79657	1.7206861207443	No	No
ENSG00000005187	3.73078206347186	-0.398507984055404	0.604875449884043	-0.658826514006807	0.510007179226068	0.636955355251413	3.07829035529087	4.38327377165286	ACSM3	6296	0.195891006671613	No	No
ENSG00000005189	33.8667307993634	-0.00668386601337323	0.180735937259915	-0.0369813890624376	0.97049984496568	0.980588200942454	33.615434035438	34.1180275632887	REXO5	81691	0.00851333676433892	No	No
ENSG00000005194	43.589018980498	0.100828362142421	0.178238112417558	0.56569473708412	0.571601313534284	0.689384640848211	44.9400327779917	42.2380051830042	CIAPIN1	57019	0.161538396688406	No	No
ENSG00000005206	11.0291864757336	-0.688802230946429	0.325278861004021	-2.11757452919117	0.0342111172054137	0.0917897365111558	7.90542997756296	14.1529429739042	SPPL2B	56928	1.0372058768136	No	No
ENSG00000005238	209.876083011024	0.312297386056203	0.194116045710207	1.60881798778462	0.107656146459698	0.208507039742062	232.713735061247	187.038430960801	ATOSB	80256	0.680879277527062	No	No
ENSG00000005243	18.08931725496	-0.0227600006870521	0.273241454575325	-0.083296294562719	0.933615946567951	0.957321436953707	17.924646835424	18.253987674496	COPZ2	51226	0.0189422159782239	No	No
ENSG00000005249	40.8618328310959	0.603344902933221	0.285364279325325	2.11429722164135	0.0344898895234816	0.0923813652657042	48.4987769558464	33.2248887063454	PRKAR2B	5577	1.03441562378486	No	No
ENSG00000005302	380.890536887456	0.468954116510435	0.153774646631061	3.04961921086744	0.00229131677950851	0.0137186995286291	441.359221261868	320.421852513045	MSL3	10943	1.86268705585296	No	No
ENSG00000005339	302.855846377099	-0.464134068883935	0.209150713895722	-2.21913690964183	0.0264774116629725	0.0765683383677686	254.646775073107	351.064917681091	CREBBP	1387	1.11595077755722	No	No
ENSG00000005379	4.65289309529591	-0.460972615191493	0.389101229726674	-1.18471127813013	0.236131621757238	0.368105196001162	3.88603248870271	5.41975370188911	TSPOAP1	9256	0.434028052211834	No	No
ENSG00000005381	0.0824210143636961	0.361725968344958	3.00317535630921	0.120447834517897	0.904128400721465	NA	0.164842028727392	0	MPO	4353	NA	No	No
ENSG00000005421	0.113273968929376	-0.359616672608992	3.00317535630921	-0.119745479348548	0.904684772222758	NA	0.079415939582926	0.147131998275827	PON1	5444	NA	No	No
ENSG00000005436	20.7598510087385	0.447069903600401	0.222535565845019	2.00898180883031	0.0445390629689717	0.110828664103935	24.2282969141019	17.291405103375	GCFC2	6936	0.955347901591318	No	No
ENSG00000005448	227.993207761789	-1.0401272265619	0.158691415312359	-6.55440134877222	5.58655314928266e-11	1.64035166845812e-08	147.519396626266	308.467018897312	WDR54	84058	7.78506303530699	Yes	Down-Regulated
ENSG00000005469	18.3211471799222	0.0235248014912738	0.237022731764168	0.0992512461407306	0.920938787149135	0.949364486986535	18.6369196717653	18.0053746880791	CROT	54677	0.0225670180297582	No	No
ENSG00000005471	4.25524442175273	-0.32330131996655	0.499918749252264	-0.646707730906506	0.517821118684219	0.643812990414917	3.75342214360029	4.75706669990516	ABCB4	5244	0.191240264667183	No	No
ENSG00000005483	0	NA	NA	NA	NA	NA	0	0	KMT2E	55904	NA	No	No
ENSG00000005486	439.8559764566	-0.322234483277801	0.159270704878184	-2.02318739986903	0.0430538302527896	0.108087047307235	382.613482351149	497.098470562052	RHBDD2	57414	0.966226346935082	No	No
ENSG00000005513	20.6673804918533	-0.370775583819068	0.317665091137206	-1.16719020806388	0.243133564391903	0.376397677563652	18.5558514607483	22.7789095229583	SOX8	30812	0.424353064905786	No	No
ENSG00000005700	332.63154148243	0.178458430591104	0.112813998867206	1.58188196839976	0.113676518038108	0.216654069672629	355.37044671703	309.89263624783	IBTK	25998	0.664233148680075	No	No
ENSG00000005801	301.904000264101	0.510945031459067	0.188032403865793	2.71732435981487	0.00658120756429389	0.0283396087415699	351.854797540978	251.953202987224	ZNF195	7748	1.54760614994425	No	No
ENSG00000005810	0	NA	NA	NA	NA	NA	0	0	MYCBP2	23077	NA	No	No
ENSG00000005812	106.550006564897	0.369494688593452	0.287596848769217	1.28476612374134	0.198874023629335	0.324705372416253	121.846419734168	91.2535933956259	FBXL3	26224	0.488510525690503	No	No
ENSG00000005844	1.77655027992261	-1.32054622356847	1.10739440295578	-1.19248049298765	0.233072895091041	0.36499215371257	1.0139920554019	2.53910850444333	ITGAL	3683	0.437716471532459	No	No
ENSG00000005882	163.340944037912	-0.184725546891668	0.163017137345308	-1.13316642593457	0.257144370466077	0.391648431912793	152.57033794434	174.111550131484	PDK2	5164	0.407103607951923	No	No
ENSG00000005884	2814.4687384034	-0.220096228431217	0.210668949378031	-1.04474925745355	0.296138872548198	0.433234510036776	2718.32230098148	2910.61517582531	ITGA3	3675	0.363276956198153	No	No
ENSG00000005889	84.9612038486595	0.00904419410780754	0.155118328706792	0.0583051286279848	0.953505582412613	0.97044393981249	85.5165518136574	84.4058558836616	ZFX	7543	0.0130295476875703	No	No
ENSG00000005893	1390.86840187863	0.633401716113398	0.25531554910948	2.48085836652978	0.0131066440085795	0.0461534759056135	1672.72029796076	1109.0165057965	LAMP2	3920	1.33579558586706	No	No
ENSG00000005961	8.56355172443297	-0.831263723454821	0.37052754642722	-2.24345998420417	0.0248671675192548	0.0733370703110225	5.94968216521251	11.1774212836534	ITGA2B	3674	1.13467644334147	No	No
ENSG00000005981	0.986978695473767	-1.2917381351737	2.15537426584133	-0.599310363701259	0.548965938129014	NA	0.160021055341563	1.81393633560597	ASB4	51666	NA	No	No
ENSG00000006007	253.384715775132	0.332159824605729	0.171481363284576	1.93700247212582	0.0527450411766125	0.124939262242551	281.010778849128	225.758652701137	GDE1	51573	0.903301062860424	No	No
ENSG00000006015	0	NA	NA	NA	NA	NA	0	0	REX1BD	55049	NA	No	No
ENSG00000006016	134.770054502327	-0.511431802060297	0.18431748253136	-2.77473300435991	0.00552470430372233	0.0250692796061373	111.292673197504	158.247435807151	CRLF1	9244	1.60085814580144	No	No
ENSG00000006025	0	NA	NA	NA	NA	NA	0	0	OSBPL7	114881	NA	No	No
ENSG00000006042	322.380839706749	0.086919256191367	0.190056699534755	0.4573332926655	0.647431503458744	0.752043145101119	330.886076053063	313.875603360436	TMEM98	26022	0.123757242996347	No	No
ENSG00000006047	22.6294745414704	-0.527886591212469	0.270229908940507	-1.95347211299504	0.050763678581083	0.121388409555783	18.3136435536276	26.9453055293131	YBX2	51087	0.915822778716047	No	No
ENSG00000006059	0	NA	NA	NA	NA	NA	0	0	KRT33A	3883	NA	No	No
ENSG00000006062	139.509659688189	-0.55687828721844	0.234768745576347	-2.37202906141244	0.0176906991991899	0.0572924277427555	111.704915715465	167.314403660912	MAP3K14	9020	1.24190277431274	No	No
ENSG00000006071	6.48448444939994	-0.4731039030166	0.365410420398959	-1.29471924336493	0.195417099122478	0.320368569853694	5.39770345523836	7.57126544356152	ABCC8	6833	0.494350097483731	No	No
ENSG00000006118	38.3954300154382	-0.573975311369397	0.289965009561684	-1.97946404718634	0.0477637836713383	0.116186186928519	28.4073728733344	48.383487157542	TMEM132A	54972	0.934845501010294	No	No
ENSG00000006125	54.0923209902952	0.333832830000013	0.220900385818818	1.51123697119217	0.130728085979546	0.23938265074575	60.1022803048162	48.0823616757743	AP2B1	163	0.620907328275545	No	No
ENSG00000006128	0	NA	NA	NA	NA	NA	0	0	TAC1	6863	NA	No	No
ENSG00000006194	0	NA	NA	NA	NA	NA	0	0	ZNF263	10127	NA	No	No
ENSG00000006210	136.956304068761	0.418710880157266	0.210409819184608	1.98997785264908	0.0465933752577458	0.114179728121951	155.762640285201	118.14996785232	CX3CL1	6376	0.942410995444564	No	No
ENSG00000006282	129.46417371165	-0.257064165489552	0.116604787112181	-2.20457643168836	0.0274838311128018	0.0785236399156353	118.033779666389	140.894567756911	SPATA20	64847	1.1049995771485	No	No
ENSG00000006283	14.3685100859821	0.224896485122288	0.415207919212935	0.541647870176948	0.588061107819667	0.703636408320773	13.3090501692528	15.4279700027114	CACNA1G	8913	0.152651696895473	No	No
ENSG00000006327	1716.91959073407	-0.643400967488701	0.269918145072486	-2.38368920072386	0.0171400712256618	0.0559583423336756	1192.34597867968	2241.49320278846	TNFRSF12A	51330	1.25213515919094	No	No
ENSG00000006377	0.503512014785721	-0.0613254467477062	1.35151150180943	-0.0453754530876004	0.963808046428261	NA	0.468439657839669	0.538584371731773	DLX6	1750	NA	No	No
ENSG00000006432	41.7150192287583	-0.851485268829692	0.217643909738506	-3.9122862195075	9.14264616697734e-05	0.00133391775442421	28.535285917407	54.8947525401095	MAP3K9	4293	2.87487094695685	No	No
ENSG00000006451	65.9409022993604	0.492739326802156	0.21856826540081	2.25439555874487	0.0241712944456609	0.0716295676865318	77.9768825694006	53.9049220293203	RALA	5898	1.14490766997666	No	No
ENSG00000006453	158.099202401443	-1.15331950879563	0.195804056705699	-5.89017167570288	3.85794626991105e-09	5.22825910847369e-07	97.2701714188399	218.928233384046	BAIAP2L1	55971	6.28164289725984	Yes	Down-Regulated
ENSG00000006459	28.1282600550805	0.665188775702376	0.329353793081855	2.01967850279792	0.0434167463551484	0.108764469462488	35.0154588436291	21.2410612665318	KDM7A	80853	0.963512954238153	No	No
ENSG00000006468	0	NA	NA	NA	NA	NA	0	0	ETV1	2115	NA	No	No
ENSG00000006530	0.29788321668476	-0.123873818794838	2.15796080810584	-0.0574031828240519	0.954224027658038	NA	0.30211682458226	0.293649608787261	AGK	55750	NA	No	No
ENSG00000006534	151.544662615361	-0.251277392239236	0.244452495348929	-1.02791911320261	0.303987877985446	0.441919046139957	134.563920677571	168.525404553152	ALDH3B1	221	0.354657280503256	No	No
ENSG00000006555	1.40510731555908	-0.093034387553191	0.7246770068505	-0.128380487684473	0.89784787194335	0.935223973254451	1.3138589387356	1.49635569238257	TTC22	55001	0.0290843691273558	No	No
ENSG00000006576	1265.04564918332	0.837955402597867	0.194179078035126	4.31537429818409	1.59332698054921e-05	0.000358447321277031	1598.65288214493	931.438416221713	PHTF2	57157	3.44557466080438	No	No
ENSG00000006606	0	NA	NA	NA	NA	NA	0	0	CCL26	10344	NA	No	No
ENSG00000006607	15.822751511258	0.109715768173041	0.281522360779128	0.389723103590765	0.696741310517639	0.790777261268771	16.5259657119254	15.1195373105905	FARP2	9855	0.101945827278798	No	No
ENSG00000006611	0.864286934176789	1.06341130908533	1.20073856715902	0.885631009255742	0.375816396072849	NA	1.17255191584383	0.556021952509748	USH1C	10083	NA	No	No
ENSG00000006625	297.564148669163	0.0100509341182348	0.112193346491849	0.0895858304660255	0.928616344776768	0.954347292058026	299.554837564674	295.573459773652	GGCT	79017	0.0202935544597396	No	No
ENSG00000006634	95.9118145111234	0.313690482125603	0.198577465843495	1.57968821282488	0.114178286320885	0.217492737857352	105.010425428282	86.813203593965	DBF4	10926	0.662555239680071	No	No
ENSG00000006638	2.43870566271699	-0.199908537131028	0.57244081150104	-0.349221322300261	0.726923159810297	0.81259954111408	2.42010645691626	2.45730486851772	TBXA2R	6915	0.0901234272614888	No	No
ENSG00000006652	295.033154242683	0.699597271234378	0.216790479244501	3.22706639919071	0.00125066434161642	0.00903864400864124	367.82004845479	222.246260030576	IFRD1	3475	2.04389671816802	No	No
ENSG00000006659	0	NA	NA	NA	NA	NA	0	0	LGALS14	56891	NA	No	No
ENSG00000006695	102.183365903236	0.566280642089864	0.247730758607034	2.28587134384928	0.0222617863457519	0.067576484332765	124.783889083383	79.58284272309	COX10	1352	1.17020440614793	No	No
ENSG00000006704	783.761814485446	-0.326292319318218	0.172924880753255	-1.88690209238196	0.0591734956420652	0.135589525001498	676.821841572386	890.701787398507	GTF2IRD1	9569	0.86777386068849	No	No
ENSG00000006712	822.611764086649	-0.572130234627093	0.197608560634805	-2.89527049227606	0.00378831938450713	0.0191439847275882	624.486437809557	1020.73709036374	PAF1	54623	1.71796766085966	No	No
ENSG00000006715	141.305109220915	0.215670213726183	0.180638548496285	1.19393238885895	0.232504416668115	0.364344813044298	151.43266176381	131.177556678019	VPS41	27072	0.43848740888181	No	No
ENSG00000006740	99.524449498065	-0.0448830681394951	0.115791325321778	-0.387620298971165	0.698297044785403	0.792032717624776	97.5979811597494	101.450917836381	ARHGAP44	9912	0.101256878018562	No	No
ENSG00000006744	52.6668116038747	0.163615870536417	0.198679387799967	0.823517086237187	0.410214004825175	0.547081395155755	56.5024470458771	48.8311761618722	ELAC2	60528	0.261948054220119	No	No
ENSG00000006747	23.9832719075081	-0.356348639057566	0.192960845415869	-1.84674066020785	0.0647847357297359	0.145140564501638	21.2236538604868	26.7428899545294	SCIN	85477	0.838211192130393	No	No
ENSG00000006756	67.9350376680897	-0.395993388206638	0.259640844229242	-1.52515829850333	0.12721961908956	0.234543924605783	59.4009548876037	76.4691204485757	ARSD	414	0.629775812106531	No	No
ENSG00000006757	15.250295769241	-0.552996642029937	0.257347661116514	-2.14883103903388	0.0316477959625999	0.0869990318503769	12.4135796788303	18.0870118596518	PNPLA4	8228	1.06048558030527	No	No
ENSG00000006788	1.72291213147242	-1.07525043706649	1.54033104981966	-0.698064508400569	0.485136852610644	0.61549363585331	0.307416452060696	3.13840781088413	MYH13	8735	0.210776433273816	No	No
